0.2,63.5932967033,62.9987285012,62.0639444277,64.3987346437,64.4858064516,64.5349619251,64.8538396369,61.0222087746,61.323014862,60.7993558282
0.2,62.8147681115,62.8413460963,65.6609635652,63.8836992481,66.6601513317,63.3632295132,62.5059951309,64.540484115,63.2981978691,64.0314433303
0.2,62.8668761329,65.064623298,62.8388908873,63.4053695785,62.4363625154,63.9230755287,63.9230755287,62.6776467066,65.871006424,62.086561648
0.2,64.7189448297,62.2104274022,61.8979089275,65.4749625187,62.359645006,62.480346294,60.8246776156,62.6850239808,63.7970099069,61.5794000612
0.2,60.8192277526,63.4797783768,61.745054878,61.5367554479,63.6582893157,65.6518086067,62.9152699849,61.6194527212,65.5442271485,60.9119562576
0.2,61.3915598549,62.5776413374,61.3906544901,66.0540153139,58.8552754947,61.6456290372,63.6781391147,60.5012344932,61.4053398653,64.8132328106
0.2,61.5621707757,62.7880611328,62.3258364544,61.2129510657,67.0828241725,63.4617298938,63.6948604369,63.9397211276,59.9751608986,61.4239083969
0.2,63.7773455099,65.4024236818,63.4560617995,63.2685611078,64.8952421308,61.7631394998,63.2185994567,62.9436750837,62.9436750837,62.1062913907
0.2,61.1586362271,61.8448602673,61.2492224231,65.4870045249,61.471389313,62.6739926516,59.8328514791,60.9162350835,60.2315502451,65.2621521673
0.2,60.6421979356,62.981112113,64.2691003991,64.3919280049,59.4504849601,60.7810880196,65.2002391904,61.3914277017,61.7731447689,64.786083283
0.2,61.0408310249,68.5577243687,60.0398103396,61.9008264463,62.0168826406,65.2094114096,60.062759671,62.8549954393,62.8625453446,62.8998057663
0.2,63.9669230769,63.9581001833,62.031946472,65.7628025478,60.6771824202,64.8387268869,63.3772101449,62.315847793,61.761677771,61.8577108067
0.2,63.039074903,62.2903219927,63.8981185723,64.3271869328,62.026291591,62.6018975447,65.610102719,62.7980006059,64.8118181818,63.0935102533
0.2,62.9517218342,62.8549740775,62.4991674319,59.7000366748,62.6766666667,64.7403583359,62.8532212714,64.9714768683,64.1672327428,65.9362393682
0.2,63.2079171817,64.5211235955,63.9032830416,62.7155337423,63.051626506,63.2288895576,62.8441853422,64.1900487805,62.6761647985,63.9332750302
0.2,67.5705832832,64.147608104,61.1814706776,63.2071288943,62.5403699212,65.8172178157,60.5865102286,59.7833444816,62.414829768,62.3831630468
0.2,61.4852063107,61.3897752126,64.781055505,62.660211049,61.4533496782,61.8958629057,63.0920557069,62.1295662724,65.3250406994,60.5666788321
0.2,61.6963434903,61.9435087719,63.4853649635,60.9281879195,63.0638357843,63.4584895359,62.7781148036,59.9997090909,64.4999395222,62.8458006042
0.2,60.9364525994,62.2811242783,63.1091231231,61.8949923006,63.0168731026,58.9365647482,63.3534023759,64.2842137036,65.6816100179,64.564458755
0.2,62.5248699908,62.512208589,66.1627310924,61.8468119891,62.9839373871,63.2721393342,63.8787382469,62.1252044835,64.0778766917,61.7773700121
0.2,63.0443043346,63.6342494715,61.5266486161,60.7517123705,62.8735912275,63.316759231,65.1732328106,65.5401339422,64.1564641555,63.6519637462
0.2,62.3971889261,63.2958297612,60.4230712074,62.1922750682,62.1922750682,65.7307557964,65.0451935386,65.8711734227,62.1131833384,63.1862043572
0.2,65.1255668258,61.0148400853,61.7258013885,62.2867511312,63.5201389308,63.2735216346,65.2015483476,60.9291794409,65.743081571,61.8164539877
0.2,61.9436358137,64.5084996975,59.7643572722,62.8150946854,64.6698390525,64.5607515152,59.6592051756,63.3357108141,60.9138316621,60.9913761468
0.2,66.4122646617,66.5823479319,64.5815898058,62.8876580373,61.9351682328,63.2605092452,62.6746943692,65.9879618813,63.064352905,59.9635555556
0.2,63.2658046851,63.072562936,63.6863189629,63.1493595166,61.7327108434,63.2949284627,60.2070054446,61.2345124167,62.029124199,63.1734181818
0.2,61.7405908954,65.885448505,63.6758689548,62.4697082067,64.572180676,61.5658189525,65.4342358604,59.9187110568,62.2450937221,63.0950490196
0.2,61.4741333333,62.1718667467,62.0249294911,63.620263552,64.7420834602,64.9163960157,63.4202884615,63.5776151266,60.9052489244,64.1772826087
0.2,61.8596084429,60.8584337349,63.6239371981,64.1849894419,61.9822533496,61.723359375,62.1811963746,63.2055541872,61.4474811463,64.9234272019
0.2,61.3686297199,61.5570838396,65.1592818016,63.9947979647,63.614375567,64.3032414216,62.2055825097,59.2482887218,60.8210042866,63.41102657
0.2,64.0714416058,63.0431244323,62.1147713598,62.2213280294,63.9190238024,63.3197858017,64.5580170836,62.2579665145,62.7632643118,62.9281015719
0.2,63.2859039039,64.091297478,61.328203125,61.8296416539,62.8722161836,61.7473684211,60.7175961247,65.6354595253,63.3639789929,62.6730275779
0.2,62.9516012085,62.4317157607,65.5440917431,63.0293288794,63.3821840491,63.8398839695,62.6628737035,60.8091809291,62.8824970131,63.524402554
0.2,62.750274056,64.7462545235,60.9113096323,64.4140138097,65.2133171913,60.2729586877,61.3120049276,61.9666361696,65.8800602954,63.8365765766
0.2,63.8470867087,61.9963989088,64.6622095123,62.6299877974,63.0201869723,61.7620083682,62.1818038263,62.840006015,63.7919331307,65.4824016939
0.2,60.122350401,61.7697130647,62.0951900274,64.2076570048,63.8384299517,64.1661631056,61.4321593674,61.7940379404,62.00693702,65.6863103553
0.2,64.0146756016,63.5380508734,64.5962103354,61.860467233,62.5532807284,61.9013329294,64.3341415983,62.3737823834,62.0907177616,61.0870785149
0.2,62.5358915922,65.8631096265,64.0089131755,63.0013179472,62.9299607369,63.5738414819,62.9953478524,59.9920486322,64.2568468468,62.1066485014
0.2,62.8594967046,64.2121413077,63.7244011976,62.6558083106,63.4172441185,62.9930769231,61.3481658596,66.0671204819,64.7520369818,64.8508937198
0.2,60.5998130841,62.6969510317,64.4344190302,62.3590798294,63.0814362336,63.4569654329,64.675100304,63.3126902009,59.2038086588,62.7558708892
0.2,63.692231003,65.4161919223,62.3785798817,61.881353246,61.9762594726,61.6899664532,64.2950542169,61.5046084337,64.701350443,63.1126149163
0.2,63.478617284,61.2095252404,62.904296875,65.0474969623,61.1209376891,62.5435989257,62.2990555044,63.4150684099,62.5511124657,65.2889611179
0.2,64.1062423124,62.7293596358,64.4054942389,62.4198498949,62.3387465774,60.8830147059,63.0507933635,65.8378126888,64.3184319616,63.1050804249
0.2,60.6966133414,65.6984294479,59.8705717762,63.2636446331,62.669700489,65.7392921416,67.0928467595,63.3269374248,62.7816,65.8936586826
0.2,64.1566696724,62.2811743451,60.7543127095,63.4443480916,63.351106357,61.6773676248,64.8377501516,65.7132831325,65.1084204131,65.4710709988
0.2,64.7661519903,61.3469615975,64.5692615012,64.9192891859,65.9829388738,64.9383915663,63.5456029012,61.6549575243,62.2094270991,61.2147956071
0.2,61.4934975669,65.5465559915,61.8294833384,64.0481812761,63.7947887324,63.0487022901,62.2731005162,62.2000304692,61.3359341664,65.0829306691
0.2,60.7741534714,63.5878713169,60.1861669196,64.4768894289,62.4420042644,62.4420042644,61.5628323353,65.7761474654,67.0420363636,60.9947464875
0.2,63.427543379,65.153163482,64.5192693237,63.8472837266,62.0639486553,64.1119815668,64.1001147343,64.0209449293,65.1708724832,63.2351791135
0.2,60.7275662354,63.3117557252,63.0248078096,60.594836165,63.201752988,66.2265552855,64.3517629362,63.1294128329,61.7243543998,62.9986682736
0.2,62.8048334861,60.5199027356,63.541112124,63.7303476102,63.8788722035,64.668519294,62.6789729397,65.0218608908,60.9411178248,63.1804316109
